time,node
1667543616,0
1667543615,0
1667543614,0
1667543613,0
1667543612,0
1667543611,0
1667543610,0
1667543609,0
1667543608,0
1667543607,0
1667543606,0
1667543605,0
1667543604,0
1667543603,0
1667543602,0
1667543601,0
1667543600,0
1667543599,0
1667543598,0
1667543597,0
1667543596,0
1667543595,0
1667543594,0
1667543593,0
1667543592,0
1667543591,0
1667543590,0
1667543589,0
1667543588,0
1667543587,0
1667543586,0
1667543585,0.5
1667543584,0
1667543583,0
1667543582,0
1667543581,0
1667543580,0
1667543579,0
1667543578,0
1667543577,0
1667543576,0
1667543575,0
1667543574,0
1667543573,0
1667543572,0
1667543571,0
1667543570,0
1667543569,0
1667543568,0
1667543567,0
1667543566,0
1667543565,0
1667543564,0
1667543563,0
1667543562,0
1667543561,0
1667543560,0
1667543559,0
1667543558,0
1667543557,0
1667543556,0
1667543555,0
1667543554,0
1667543553,0
1667543552,0
1667543551,0
1667543550,0
1667543549,0
1667543548,0
1667543547,0
1667543546,0
1667543545,0
1667543544,0
1667543543,0
1667543542,0
1667543541,0
1667543540,0
1667543539,0
1667543538,0
1667543537,0
1667543536,0
1667543535,0
1667543534,0
1667543533,0
1667543532,0
1667543531,0
1667543530,0
1667543529,0
1667543528,0
1667543527,0
1667543526,0
1667543525,0
1667543524,0
1667543523,0
1667543522,0
1667543521,0
1667543520,0
1667543519,0
1667543518,0
1667543517,0
1667543516,0
1667543515,0
1667543514,0
1667543513,0
1667543512,0
1667543511,0
1667543510,0
1667543509,0
1667543508,0
1667543507,0
1667543506,0
1667543505,0
1667543504,0
1667543503,0
1667543502,0
1667543501,0
1667543500,0
1667543499,0
1667543498,0
1667543497,0
1667543496,0
1667543495,0.7992
1667543494,0
1667543493,0
1667543492,0
1667543491,0
1667543490,0
1667543489,0
1667543488,0
1667543487,0
1667543486,0
1667543485,0
1667543484,0
1667543483,0
1667543482,0
1667543481,0
1667543480,0
1667543479,0
1667543478,0
1667543477,0
1667543476,0
1667543475,0
1667543474,0
1667543473,0
1667543472,0
1667543471,0
1667543470,0
1667543469,0
1667543468,0
1667543467,0
1667543466,0
1667543465,0
1667543464,0
1667543463,0
1667543462,0
1667543461,0
1667543460,0
1667543459,0
1667543458,0
1667543457,0
1667543456,0
1667543455,0
1667543454,0
1667543453,0
1667543452,0
1667543451,0
1667543450,0
1667543449,0
1667543448,0
1667543447,0
1667543446,0
1667543445,0
1667543444,0
1667543443,0
1667543442,0
1667543441,0
1667543440,0
1667543439,0
1667543438,0
1667543437,0
1667543436,0
1667543435,0
1667543434,0
1667543433,0
1667543432,0
1667543431,0
1667543430,0
1667543429,0
1667543428,0
1667543427,0
1667543426,0
1667543425,0
1667543424,0
1667543423,0
1667543422,0
1667543421,0
1667543420,0.2866
1667543419,0
1667543418,0
1667543417,0
1667543416,0
1667543415,0
1667543414,0
1667543413,0
1667543412,0
1667543411,0
1667543410,0
1667543409,0
1667543408,0
1667543407,0
1667543406,0
1667543405,0
1667543404,0
1667543403,0
1667543402,0
1667543401,0
1667543400,0
1667543399,0
1667543398,0
1667543397,0
1667543396,0
1667543395,0
1667543394,0
1667543393,0
1667543392,0
1667543391,0
1667543390,0
1667543389,0
1667543388,0
1667543387,0
1667543386,0
1667543385,0
1667543384,0
1667543383,0
1667543382,0
1667543381,0
1667543380,0
1667543379,0
1667543378,0
1667543377,1.9997
1667543376,2.2504
1667543375,0.3333
1667543374,0
1667543373,0
1667543372,0
1667543371,0
1667543370,0
1667543369,0
1667543368,0.0001
1667543367,null
1667543366,null
1667543365,null
1667543364,null
1667543363,null
1667543362,null
1667543361,null
1667543360,null
1667543359,null
1667543358,null
1667543357,0
1667543356,1.3359
1667543355,1.4992
1667543354,0
1667543353,0
1667543352,0
1667543351,0
1667543350,0
1667543349,0
1667543348,0
1667543347,0.0001
1667543346,null
1667543345,null
1667543344,null
1667543343,null
1667543342,null
1667543341,null
1667543340,null
1667543339,null
