time,node
1667488966,0
1667488965,0
1667488964,0
1667488963,0
1667488962,0
1667488961,0
1667488960,0
1667488959,0
1667488958,0
1667488957,0
1667488956,0
1667488955,0
1667488954,0
1667488953,0
1667488952,0
1667488951,0
1667488950,0
1667488949,0
1667488948,0
1667488947,0
1667488946,0
1667488945,0
1667488944,0
1667488943,0
1667488942,0
1667488941,0
1667488940,0
1667488939,0
1667488938,0
1667488937,0
1667488936,0
1667488935,0
1667488934,0
1667488933,0
1667488932,0
1667488931,0
1667488930,0
1667488929,0
1667488928,0
1667488927,0
1667488926,0
1667488925,0
1667488924,0
1667488923,0
1667488922,0
1667488921,0
1667488920,0
1667488919,0
1667488918,0
1667488917,0
1667488916,0
1667488915,0
1667488914,0
1667488913,0
1667488912,0
1667488911,0
1667488910,0
1667488909,0
1667488908,0
1667488907,0
1667488906,0
1667488905,0
1667488904,0
1667488903,0
1667488902,0
1667488901,0
1667488900,0
1667488899,0
1667488898,0
1667488897,0
1667488896,0
1667488895,0
1667488894,0
1667488893,0
1667488892,0
1667488891,0
1667488890,0
1667488889,0
1667488888,0
1667488887,0
1667488886,0
1667488885,0
1667488884,0
1667488883,0
1667488882,0
1667488881,0
1667488880,0
1667488879,0
1667488878,0
1667488877,0
1667488876,0
1667488875,0
1667488874,0
1667488873,0
1667488872,0
1667488871,0
1667488870,0
1667488869,0
1667488868,0
1667488867,0
1667488866,0
1667488865,0
1667488864,0
1667488863,0
1667488862,0
1667488861,0
1667488860,0
1667488859,0
1667488858,0
1667488857,0
1667488856,0
1667488855,0
1667488854,0
1667488853,0
1667488852,0
1667488851,0
1667488850,0
1667488849,0
1667488848,0
1667488847,0
1667488846,0
1667488845,0
1667488844,0
1667488843,0
1667488842,0
1667488841,0
1667488840,0
1667488839,0
1667488838,0
1667488837,0.5006
1667488836,0
1667488835,0
1667488834,0
1667488833,0
1667488832,0
1667488831,0
1667488830,0
1667488829,0
1667488828,0
1667488827,0
1667488826,0
1667488825,0
1667488824,0
1667488823,0
1667488822,0
1667488821,0
1667488820,0
1667488819,0
1667488818,0
1667488817,0
1667488816,0
1667488815,0
1667488814,0
1667488813,0
1667488812,0
1667488811,0
1667488810,0
1667488809,0
1667488808,0
1667488807,0
1667488806,0
1667488805,0
1667488804,0
1667488803,0
1667488802,0
1667488801,0
1667488800,0
1667488799,0
1667488798,0
1667488797,0
1667488796,0
1667488795,0
1667488794,0
1667488793,0
1667488792,0
1667488791,0
1667488790,0
1667488789,0
1667488788,0
1667488787,0
1667488786,0
1667488785,0
1667488784,0
1667488783,0
1667488782,0
1667488781,0
1667488780,0
1667488779,0
1667488778,0
1667488777,0
1667488776,0
1667488775,0
1667488774,0
1667488773,0
1667488772,0
1667488771,0
1667488770,0
1667488769,0
1667488768,0
1667488767,0
1667488766,0
1667488765,0
1667488764,0
1667488763,0
1667488762,0
1667488761,0.7998
1667488760,0
1667488759,0
1667488758,0
1667488757,0
1667488756,0
1667488755,0
1667488754,0
1667488753,0
1667488752,0
1667488751,0
1667488750,0
1667488749,0
1667488748,0
1667488747,0
1667488746,0
1667488745,0
1667488744,0
1667488743,0
1667488742,0
1667488741,0
1667488740,0
1667488739,0
1667488738,0
1667488737,0
1667488736,0
1667488735,0
1667488734,0
1667488733,0
1667488732,0
1667488731,0
1667488730,0
1667488729,0
1667488728,0
1667488727,0
1667488726,0
1667488725,0
1667488724,0
1667488723,0
1667488722,0
1667488721,0
1667488720,0
1667488719,0
1667488718,0
1667488717,0
1667488716,0
1667488715,0
1667488714,0
1667488713,0
1667488712,0
1667488711,0
1667488710,0
1667488709,0
1667488708,0
1667488707,0
1667488706,0
1667488705,0
1667488704,0
1667488703,0
1667488702,0
1667488701,0
1667488700,0
1667488699,0
1667488698,0.6
1667488697,0
1667488696,0
1667488695,0
1667488694,0
1667488693,0
1667488692,0
1667488691,0
1667488690,0
1667488689,0
1667488688,0
1667488687,0
1667488686,0
1667488685,0
