time,received,sent
1667408773,10.35996,-10.345218
1667408772,10.368456,-10.351199
1667408771,8.76782,-8.76782
1667408770,8.768126,-8.768126
1667408769,8.76795,-8.76795
1667408768,8.768176,-8.768176
1667408767,8.767894,-8.767894
1667408766,9.969261,-9.95452
1667408765,10.174589,-10.15733
1667408764,8.768387,-8.768387
1667408763,8.768285,-8.768285
1667408762,8.915709,-8.915709
1667408761,8.940028,-8.940028
1667408760,8.915237,-8.915237
1667408759,9.132692,-9.132692
1667408758,10.168036,-9.961632
1667408757,10.144418,-9.902822
1667408756,8.767938,-8.767938
1667408755,8.768135,-8.768135
1667408754,8.7679,-8.7679
1667408753,8.767561,-8.767561
1667408752,8.768296,-8.768296
1667408751,14.860496,-9.903161
1667408750,15.899259,-10.096594
1667408749,8.767912,-8.767912
1667408748,14.266564,-13.470514
1667408747,15.205571,-14.273621
1667408746,8.767645,-8.767645
1667408745,8.768429,-8.768429
1667408744,15.052607,-10.091429
1667408743,17.77722,-12.162021
1667408742,10.705648,-10.930027
1667408741,8.768191,-8.768191
1667408740,8.76786,-8.76786
1667408739,8.768627,-8.768627
1667408738,8.768168,-8.768168
1667408737,8.767256,-8.767256
1667408736,9.969569,-9.954827
1667408735,10.174835,-10.157577
1667408734,8.767926,-8.767926
1667408733,8.76812,-8.76812
1667408732,8.767767,-8.767767
1667408731,25.48442,-25.29279
1667408730,28.33945,-28.11509
1667408729,8.959467,-8.959467
1667408728,12.736262,-12.500416
1667408727,13.152216,-12.876062
1667408726,8.767908,-8.767908
1667408725,8.767871,-8.767871
1667408724,8.768299,-8.768299
1667408723,8.768056,-8.768056
1667408722,8.91534,-8.91534
1667408721,8.941039,-8.941039
1667408720,8.767843,-8.767843
1667408719,16.654323,-16.713289
1667408718,26.46458,-26.20926
1667408717,23.74444,-23.1584
1667408716,14.851831,-14.610225
1667408715,10.503167,-10.282043
1667408714,10.78876,-10.529885
1667408713,11.536296,-11.315147
1667408712,11.892958,-11.634107
1667408711,8.940321,-8.940321
1667408710,8.767649,-8.767649
1667408709,8.767838,-8.767838
1667408708,8.767897,-8.767897
1667408707,9.06331,-8.915866
1667408706,10.314416,-10.127117
1667408705,10.17403,-10.156773
1667408704,10.117204,-10.102461
1667408703,10.347075,-10.329818
1667408702,10.138629,-9.725861
1667408701,11.548867,-10.859243
1667408700,10.144977,-9.903368
1667408699,8.959202,-8.959202
1667408698,13.02498,-12.995493
