time,node
1667465229,203.4883
1667465228,203.4883
1667465227,203.4883
1667465226,203.4883
1667465225,203.4883
1667465224,203.2461
1667465223,203.2461
1667465222,203.2461
1667465221,203.2461
1667465220,203.2461
1667465219,203.2461
1667465218,203.2461
1667465217,203.4688
1667465216,203.6016
1667465215,203.3477
1667465214,203.3477
1667465213,203.8164
1667465212,203.8164
1667465211,202.6836
1667465210,203.1055
1667465209,203.1055
1667465208,203.1055
1667465207,203.1055
1667465206,202.8633
1667465205,202.8633
1667465204,202.8633
1667465203,202.8633
1667465202,202.8633
1667465201,202.8633
1667465200,202.6172
1667465199,202.6172
1667465198,202.6172
1667465197,202.6172
1667465196,202.6172
1667465195,202.5039
1667465194,202.5039
1667465193,202.7109
1667465192,202.7109
1667465191,202.7109
1667465190,202.9727
1667465189,202.25
1667465188,202.25
1667465187,206.9688
1667465186,206.7188
1667465185,206.7188
1667465184,206.7188
1667465183,206.7188
1667465182,206.7188
1667465181,206.7188
1667465180,206.4648
1667465179,206.4648
1667465178,206.4648
1667465177,206.4648
1667465176,206.4648
1667465175,206.4648
1667465174,206.4648
1667465173,206.4648
1667465172,206.207
1667465171,206.207
1667465170,206.207
1667465169,206.6992
1667465168,206.6992
1667465167,206.6992
1667465166,206.4414
1667465165,206.4414
1667465164,206.4414
1667465163,206.4414
1667465162,206.4414
1667465161,206.3906
1667465160,206.3906
1667465159,206.3906
1667465158,206.1328
1667465157,206.1328
1667465156,206.1328
1667465155,206.1328
1667465154,206.1328
1667465153,206.1328
1667465152,206.1328
1667465151,206.1328
1667465150,205.875
1667465149,205.875
1667465148,205.875
1667465147,205.875
1667465146,206.375
1667465145,206.1211
1667465144,206.1211
1667465143,206.1211
1667465142,206.1211
1667465141,206.1211
1667465140,206.1211
1667465139,206.1211
1667465138,206.1211
1667465137,206.4414
1667465136,206.9102
1667465135,205.7539
1667465134,205.7539
1667465133,205.7539
1667465132,205.5078
1667465131,205.5078
1667465130,205.5078
1667465129,205.5078
1667465128,205.5078
1667465127,205.5078
1667465126,205.25
1667465125,205.25
1667465124,205.25
1667465123,205.25
1667465122,205.75
1667465121,205.75
1667465120,205.75
1667465119,205.4453
1667465118,205.4453
1667465117,205.4453
1667465116,205.4453
1667465115,205.4453
1667465114,205.4453
1667465113,205.1914
1667465112,205.1914
1667465111,205.1914
1667465110,205.1914
1667465109,205.1914
1667465108,205.1914
1667465107,205.1914
1667465106,204.9375
1667465105,204.9375
1667465104,204.9375
1667465103,204.9375
1667465102,204.9375
1667465101,204.9375
1667465100,204.9375
1667465099,205.3008
1667465098,205.3008
1667465097,205.3008
1667465096,205.3008
1667465095,205.3008
1667465094,205.3008
1667465093,205.3008
1667465092,205.0508
1667465091,205.0508
1667465090,205.0508
1667465089,205.0508
1667465088,205.0508
1667465087,204.793
1667465086,204.793
1667465085,204.793
1667465084,204.793
1667465083,204.7539
1667465082,204.7422
1667465081,204.7422
1667465080,204.625
1667465079,204.3672
1667465078,204.3477
1667465077,204.2461
1667465076,204.1953
1667465075,204.4375
1667465074,204.4102
1667465073,204.3789
1667465072,204.4062
1667465071,204.0391
1667465070,204.1953
1667465069,204.1094
1667465068,203.7383
1667465067,203.9766
1667465066,203.7109
1667465065,203.8789
1667465064,203.7031
1667465063,203.4883
1667465062,203.3594
1667465061,204.1992
1667465060,202.9453
1667465059,203.2852
1667465058,203.0898
1667465057,202.9922
1667465056,203.1289
1667465055,203.9648
1667465054,204.168
1667465053,203.293
1667465052,203.0469
1667465051,203.0195
1667465050,202.668
1667465049,204.0703
1667465048,204.3516
1667465047,204.0039
1667465046,204.3125
1667465045,204.0859
1667465044,203.0703
1667465043,202.8164
1667465042,202.8164
1667465041,203.5625
1667465040,203.4766
1667465039,204.0234
1667465038,203.7422
1667465037,203.7695
1667465036,205.8477
1667465035,205.7617
1667465034,205.3984
1667465033,205.3828
1667465032,205.25
1667465031,205.0078
1667465030,203.9453
1667465029,202.082
1667465028,200.8867
1667465027,200.8867
1667465026,200.8906
1667465025,200.8906
1667465024,201.125
1667465023,201.125
1667465022,201.1289
1667465021,201.125
1667465020,201.125
1667465019,201.125
1667465018,201.125
1667465017,201.1211
1667465016,201.1211
1667465015,201.1211
1667465014,200.8438
1667465013,200.8398
1667465012,200.8359
1667465011,200.8711
1667465010,200.8711
1667465009,200.8438
1667465008,200.8438
1667465007,200.8906
1667465006,200.6484
1667465005,200.8906
1667465004,200.8867
1667465003,200.8945
1667465002,201.3945
1667465001,201.168
1667465000,201.168
1667464999,201.3477
1667464998,202.3477
1667464997,201.168
1667464996,200.7656
1667464995,201.9453
1667464994,201.0508
1667464993,202.0625
1667464992,201.8242
1667464991,202.1289
1667464990,200.3047
1667464989,201.3359
1667464988,201.3242
1667464987,201.6953
1667464986,201.918
1667464985,201.7422
1667464984,201.293
1667464983,201.3086
1667464982,201.0859
1667464981,201.0234
1667464980,200.3359
1667464979,200.3672
1667464978,200.1289
1667464977,199.6172
1667464976,199.6172
1667464975,199.6172
1667464974,199.3594
1667464973,199.3594
1667464972,199.3594
1667464971,199.375
1667464970,199.375
1667464969,199.125
1667464968,199.1289
1667464967,199.1289
1667464966,199.1289
1667464965,199.1289
1667464964,199.6289
1667464963,199.4492
1667464962,199.4844
1667464961,199.4727
1667464960,199.332
1667464959,199.1875
1667464958,199.1875
1667464957,199.1875
1667464956,199.1875
1667464955,199.1875
1667464954,198.9414
1667464953,198.9414
1667464952,198.9414
1667464951,198.9414
1667464950,198.9414
1667464949,198.9414
