[2022-11-03 08:42:17.025] [info]  Inserting test for 3472718002
[2022-11-03 08:42:17.028] [info]  logID is 07cad673-8ec7-4651-b898-d7a563f0e877
[2022-11-03 08:43:00.003] [info]  Scenario Two - Test Start
[2022-11-03 08:43:17.149] [info]  Disconnecting: 1667464997149
[2022-11-03 08:43:37.171] [info]  Connecting: 1667465017171
[2022-11-03 08:45:30.005] [info]  End Test: 1667465130005
[2022-11-03 08:46:30.006] [info]  Last Update: 1667465082383
[2022-11-03 08:46:30.008] [info]  Exit Test: 1667465190008
[2022-11-03 08:46:30.014] [info]  10tljee
