time,received,sent
1668010034,9.527868,-10.10386
1668010033,9.527578,-10.103552
1668010032,9.68294,-10.258931
1668010031,9.908146,-10.484142
1668010030,9.728828,-10.304835
1668010029,9.528781,-10.104828
1668010028,9.52826,-10.104276
1668010027,9.658523,-10.222548
1668010026,9.748211,-10.304109
1668010025,9.528128,-10.104136
1668010024,9.528197,-10.104209
1668010023,9.527338,-10.103298
1668010022,9.527512,-10.103483
1668010021,9.528054,-10.104057
1668010020,9.52784,-10.103831
1668010019,9.527823,-10.103813
1668010018,9.6834,-10.223641
1668010017,9.944287,-10.460085
1668010016,9.788682,-10.364667
1668010015,9.527847,-10.103838
1668010014,9.528023,-10.104025
1668010013,9.528061,-10.104064
1668010012,9.528979,-10.105039
1668010011,9.528704,-10.104746
1668010010,9.528218,-10.104231
1668010009,9.527723,-10.103706
1668010008,9.528027,-10.104029
1668010007,14.429439,-11.022933
1668010006,17.76957,-11.648013
1668010005,9.527782,-10.103769
1668010004,9.52836,-10.104381
1668010003,9.528035,-10.104037
1668010002,9.682224,-10.258175
1668010001,14.808656,-11.400454
1668010000,17.97228,-11.844485
1668009999,9.528254,-10.10427
1668009998,9.528222,-10.104235
1668009997,9.527485,-10.103454
1668009996,9.529225,-10.105299
1668009995,9.528772,-10.104818
1668009994,9.759669,-10.258066
1668009993,9.919425,-10.609543
1668009992,9.528216,-10.515659
1668009991,9.528013,-10.104014
1668009990,9.527246,-10.103201
1668009989,9.528508,-10.104539
1668009988,9.528703,-10.104746
1668009987,9.814419,-10.378489
1668009986,10.008831,-10.564716
1668009985,9.527284,-10.103241
1668009984,9.528664,-10.104705
1668009983,9.527669,-10.103649
1668009982,9.527063,-10.103006
1668009981,9.529018,-10.10508
1668009980,9.528468,-10.104496
1668009979,9.5276,-10.103575
1668009978,9.646917,-10.222895
1668009977,9.728815,-10.304821
1668009976,9.528253,-10.104268
1668009975,9.527498,-10.103467
1668009974,9.527678,-10.103659
1668009973,9.527525,-10.103497
1668009972,9.802674,-10.378697
1668009971,9.989623,-10.565618
1668009970,9.647117,-10.223109
1668009969,9.729424,-10.305464
1668009968,9.527948,-10.103945
1668009967,9.5285,-10.10453
1668009966,9.52843,-10.104456
1668009965,9.528259,-10.104275
1668009964,9.527752,-10.103737
1668009963,9.527488,-10.103457
1668009962,12.944185,-263.5218
1668009961,21.93771,-691.7288
1668009960,27.47007,-693.2819
1668009959,28.66274,-689.9215
1668009958,28.21695,-683.8652
1668009957,30.0892,-1160.1574
1668009956,33.93089,-1484.2874
1668009955,24.16272,-659.8052
1668009954,24.95018,-656.6137
1668009953,28.7511,-656.0177
1668009952,31.83324,-883.6208
1668009951,33.29767,-1489.3706
1668009950,31.9185,-1404.9033
1668009949,27.71599,-633.0432
1668009948,28.58366,-628.9014
1668009947,38.27378,-1289.2935
1668009946,45.01015,-1959.025
1668009945,28.24857,-1195.6109
1668009944,28.56777,-1180.6713
1668009943,31.8022,-1178.2048
1668009942,33.1724,-1166.8282
1668009941,54.02152,-948.6006
1668009940,67.18936,-1215.5012
1668009939,32.16701,-1823.987
1668009938,37.32065,-1330.6272
1668009937,33.58881,-1650.0075
1668009936,34.87629,-2020.118
1668009935,33.81792,-1886.915
1668009934,29.34113,-552.0833
1668009933,28.9825,-549.6309
1668009932,29.62776,-734.7217
1668009931,27.56351,-855.2786
1668009930,29.57246,-531.2798
1668009929,27.40393,-524.8379
1668009928,26.46362,-700.5195
1668009927,28.44865,-818.8674
1668009926,27.32752,-504.9276
1668009925,31.59323,-854.9051
1668009924,34.89604,-1089.8052
1668009923,25.46358,-486.4962
1668009922,30.85203,-657.221
1668009921,33.80848,-766.1082
1668009920,26.80623,-468.632
1668009919,27.06012,-464.4527
1668009918,29.40707,-782.0732
1668009917,32.71162,-1154.2926
1668009916,33.98856,-872.0845
1668009915,33.84913,-709.135
1668009914,25.65907,-434.5423
1668009913,25.18048,-429.4343
1668009912,28.12658,-574.1453
1668009911,28.24866,-672.1972
1668009910,29.24265,-420.1499
1668009909,28.90857,-553.596
1668009908,27.9691,-787.7065
1668009907,33.41385,-776.3863
1668009906,30.36571,-628.5648
1668009905,26.42388,-389.2072
1668009904,27.25567,-516.9656
1668009903,29.17918,-733.2176
1668009902,29.82601,-593.0961
1668009901,29.38359,-618.1051
1668009900,32.27258,-909.6106
1668009899,29.16292,-683.5619
1668009898,28.99379,-557.223
1668009897,30.09135,-585.5528
1668009896,32.7651,-738.9638
1668009895,28.67938,-335.0936
1668009894,27.05113,-329.7123
1668009893,29.86373,-325.2844
1668009892,32.44065,-320.9436
1668009891,25.32456,-417.2111
1668009890,26.53604,-587.0344
1668009889,28.16718,-473.1864
1668009888,29.36921,-295.7219
1668009887,35.10829,-486.2351
1668009886,42.34479,-805.4431
1668009885,30.59204,-599.518
1668009884,23.40788,-269.5113
1668009883,26.57883,-267.2
1668009882,31.25696,-352.9734
1668009881,34.70026,-407.9407
1668009880,35.65725,-337.5911
1668009879,32.18136,-390.6754
1668009878,28.41115,-319.5723
1668009877,27.07945,-366.7155
1668009876,26.77898,-230.1941
1668009875,25.03721,-222.834
1668009874,27.81621,-361.747
1668009873,33.89198,-455.687
1668009872,30.5252,-273.133
1668009871,28.73351,-310.1765
1668009870,30.1231,-257.641
1668009869,30.39033,-352.8608
1668009868,30.42907,-342.5723
1668009867,32.31643,-332.9012
1668009866,32.87443,-267.2175
1668009865,31.65313,-219.3082
1668009864,29.9937,-295.5151
1668009863,28.2021,-235.8166
1668009862,29.67349,-239.2902
1668009861,32.42487,-336.8899
1668009860,27.38655,-247.0157
1668009859,28.48033,-238.8499
1668009858,29.74714,-269.0234
1668009857,30.40109,-248.3334
1668009856,24.46785,-145.10856
1668009855,26.84325,-163.93317
1668009854,25.48342,-104.02421
1668009853,25.79575,-126.03148
1668009852,25.75543,-138.16216
1668009851,23.87846,-85.24338
1668009850,26.23583,-82.76005
1668009849,27.76166,-116.46519
1668009848,25.59049,-135.03403
1668009847,25.58089,-79.75571
1668009846,28.29634,-84.83098
1668009845,24.84214,-63.2328
1668009844,29.39756,-74.18264
1668009843,26.70499,-52.67734
1668009842,24.31586,-34.08957
1668009841,21.81915,-26.4455
1668009840,10.04,-11.208163
1668009839,9.858337,-10.434352
1668009838,10.093381,-10.669348
1668009837,9.666219,-10.242167
1668009836,9.774151,-10.350226
1668009835,9.510827,-10.086756
1668009834,9.511387,-10.08735
1668009833,9.631108,-10.207098
1668009832,10.070785,-10.420179
1668009831,10.244976,-10.427646
1668009830,9.732627,-10.288541
1668009829,9.512402,-10.088427
1668009828,9.512321,-10.08834
1668009827,14.412917,-11.007304
1668009826,17.75497,-11.632581
1668009825,9.512237,-10.088252
1668009824,9.513837,-10.089948
1668009823,9.512053,-10.088057
1668009822,9.666071,-10.242009
1668009821,14.673793,-11.264706
1668009820,17.75555,-11.62866
1668009819,9.511554,-10.087527
1668009818,9.512276,-10.088293
1668009817,9.511715,-10.087698
1668009816,9.510578,-10.086492
1668009815,9.512233,-10.088248
1668009814,9.745881,-10.488993
1668009813,9.903297,-10.760257
1668009812,9.51034,-10.08624
1668009811,9.512059,-10.088063
1668009810,9.512137,-10.088145
1668009809,9.511824,-10.087813
1668009808,9.512737,-10.088782
1668009807,9.667127,-10.24313
1668009806,9.772349,-10.348313
1668009805,9.512163,-10.088173
1668009804,9.512525,-10.088556
1668009803,9.511851,-10.087842
1668009802,9.512134,-10.088142
1668009801,9.51149,-10.08746
1668009800,9.512777,-10.088824
1668009799,9.512179,-10.08819
1668009798,9.512237,-10.088251
1668009797,9.631843,-10.207874
1668009796,9.844031,-10.408104
1668009795,9.733123,-10.289079
1668009794,9.511219,-10.087172
1668009793,9.510316,-10.086215
1668009792,9.667537,-10.243566
1668009791,9.893404,-10.469474
1668009790,9.712568,-10.28856
1668009789,9.51074,-10.086664
1668009788,9.511921,-10.087916
1668009787,9.512174,-10.088184
1668009786,9.51276,-10.088806
1668009785,9.511717,-10.0877
1668009784,9.51128,-10.087236
1668009783,9.513779,-10.089887
1668009782,9.512531,-10.088563
1668009781,9.511145,-10.087094
1668009780,9.512917,-10.088972
1668009779,9.511409,-10.087373
