time,received,sent
1667489907,16.80674,-15.957519
1667489906,11.977282,-11.561274
1667489905,12.025135,-11.760105
1667489904,11.937541,-11.949154
1667489903,10.711573,-10.720347
1667489902,13.320572,-13.08826
1667489901,15.419691,-15.059228
1667489900,11.335564,-11.518546
1667489899,11.968954,-12.265973
1667489898,10.949426,-10.795581
1667489897,11.848904,-11.392122
1667489896,12.031056,-11.615089
1667489895,12.114152,-11.849133
1667489894,13.75096,-14.433335
1667489893,17.05737,-18.01982
1667489892,18.39541,-17.54708
1667489891,15.683985,-14.931092
1667489890,11.13551,-11.155898
1667489889,11.617571,-11.629186
1667489888,10.94788,-10.794084
1667489887,14.538786,-13.858367
1667489886,16.635601,-15.827174
1667489885,12.566125,-12.324376
1667489884,12.774937,-12.827327
1667489883,10.50776,-10.516533
1667489882,10.516316,-10.507543
1667489881,10.496056,-10.528056
1667489880,11.134505,-11.154892
1667489879,13.75103,-14.433271
1667489878,17.49961,-18.29963
1667489877,19.38817,-18.53893
1667489876,16.508105,-16.092099
1667489875,11.909638,-11.644617
1667489874,11.617159,-11.628773
1667489873,15.515015,-11.526162
1667489872,21.89048,-14.863328
1667489871,15.026633,-15.058632
1667489870,11.561301,-11.906871
1667489869,12.366872,-12.949303
1667489868,10.948415,-10.794597
1667489867,16.624817,-12.283223
1667489866,20.2996,-13.06442
1667489865,11.909237,-11.644213
1667489864,13.75176,-14.434093
1667489863,17.05859,-18.02106
1667489862,18.24276,-17.61804
1667489861,15.571142,-15.210671
1667489860,11.39999,-11.420377
1667489859,11.617014,-11.628627
1667489858,10.949286,-10.795463
1667489857,14.536854,-13.856529
1667489856,16.636647,-15.688756
1667489855,12.568791,-12.221858
1667489854,12.773523,-13.070499
1667489853,10.507166,-10.515935
1667489852,10.515699,-10.506927
1667489851,10.495799,-10.527798
1667489850,11.134699,-11.155087
1667489849,13.751515,-14.433788
1667489848,17.4987,-18.29872
1667489847,19.2377,-18.38843
1667489846,16.219727,-15.838567
1667489845,12.042196,-11.803492
1667489844,11.923592,-11.874039
1667489843,10.624443,-10.633215
1667489842,13.301314,-13.292543
1667489841,15.026276,-15.058274
1667489840,11.335463,-11.518445
1667489839,11.968567,-12.265586
1667489838,10.949141,-10.655963
1667489837,11.848665,-11.286616
1667489836,11.741033,-11.604525
1667489835,11.778003,-11.539286
1667489834,14.058713,-14.68
1667489833,16.687028,-17.75389
1667489832,17.96154,-17.41578
1667489831,16.222655,-15.678718
1667489830,11.399964,-11.420352
1667489829,11.849281,-11.744771
1667489828,10.927351,-10.569661
1667489827,14.104885,-13.648113
1667489826,17.02651,-16.645363
1667489825,12.663623,-12.372646
1667489824,13.478103,-13.574908
1667489823,10.135392,-10.666583
1667489822,10.236778,-10.306952
1667489821,11.14895,-10.997494
1667489820,11.249308,-11.153559
1667489819,14.072312,-14.550838
1667489818,16.66622,-17.95674
1667489817,18.45449,-17.97587
1667489816,18.03923,-16.79679
1667489815,12.042078,-11.803396
1667489814,11.923189,-11.873644
1667489813,14.914156,-11.144551
1667489812,21.4256,-14.458957
1667489811,16.067527,-15.523775
1667489810,11.335775,-11.518759
1667489809,11.969076,-12.266094
1667489808,10.134856,-10.248129
1667489807,15.894929,-11.755306
1667489806,21.3499,-13.541077
1667489805,11.777673,-11.433769
1667489804,14.058118,-14.924086
1667489803,16.239446,-17.7535
1667489802,16.9533,-17.41583
1667489801,15.83031,-15.67883
1667489800,11.400028,-11.420414
1667489799,11.850753,-11.746195
1667489798,10.542704,-10.452181
1667489797,13.922373,-13.443821
1667489796,17.62144,-16.506683
1667489795,12.236008,-12.117005
1667489794,13.548682,-13.315687
1667489793,10.135204,-10.248499
1667489792,10.235238,-10.305426
1667489791,11.148863,-10.997379
1667489790,11.504006,-11.605699
1667489789,12.263665,-12.417971
1667489788,12.940716,-12.830453
1667489787,18.84653,-17.97552
1667489786,19.90514,-19.46102
1667489785,15.587824,-16.62302
1667489784,12.508249,-12.234453
1667489783,10.339912,-10.453213
1667489782,13.043178,-12.889653
1667489781,16.071747,-15.527979
1667489780,11.690591,-12.024812
1667489779,12.58704,-13.148811
1667489778,9.985305,-10.005689
1667489777,11.120781,-10.79551
1667489776,13.165867,-12.606753
1667489775,11.575464,-11.433254
1667489774,12.392908,-12.119119
1667489773,12.674958,-12.471686
1667489772,17.76109,-17.14513
1667489771,18.82421,-19.11416
1667489770,15.274103,-16.460146
1667489769,11.840704,-11.831934
1667489768,11.530041,-11.774015
1667489767,19.93342,-19.98897
1667489766,29.26433,-29.04775
1667489765,31.23834,-30.81374
1667489764,38.17107,-36.6995
1667489763,31.98278,-32.54326
1667489762,32.62062,-31.00529
1667489761,34.71916,-32.44325
1667489760,34.71889,-36.26735
1667489759,35.22726,-38.41238
1667489758,38.69024,-39.48415
1667489757,41.27437,-40.02254
1667489756,37.53572,-35.63607
1667489755,35.81495,-35.58856
1667489754,38.6653,-39.00728
1667489753,38.41682,-35.04536
1667489752,47.69142,-37.5934
1667489751,41.33267,-38.00184
1667489750,36.2052,-36.45753
1667489749,35.97772,-36.43814
1667489748,30.92546,-30.47768
1667489747,38.83952,-35.14257
1667489746,44.84508,-37.43494
1667489745,32.248,-32.66453
1667489744,34.12797,-33.71384
1667489743,36.99888,-37.78371
1667489742,34.54621,-34.32254
1667489741,36.60666,-35.25845
1667489740,55.66294,-40.24227
1667489739,69.06415,-46.60598
1667489738,39.28271,-41.57614
1667489737,43.92657,-43.98345
1667489736,37.61639,-39.64894
1667489735,34.1594,-34.6826
1667489734,36.80677,-37.52132
1667489733,35.67134,-36.75165
1667489732,33.97861,-34.62507
1667489731,38.35228,-36.95678
1667489730,34.37714,-33.98787
1667489729,35.05246,-33.9219
1667489728,37.57639,-37.18958
1667489727,39.14579,-39.64982
1667489726,35.01978,-33.53683
1667489725,38.83876,-37.7497
1667489724,45.67619,-45.72063
1667489723,39.45544,-39.42347
1667489722,45.46103,-44.0049
1667489721,41.20408,-39.54749
1667489720,31.25891,-31.51298
1667489719,37.7932,-40.29809
1667489718,41.70826,-42.81664
1667489717,36.39415,-34.34296
1667489716,34.07227,-30.69772
1667489715,34.33144,-33.57411
1667489714,37.47528,-38.84396
1667489713,39.00322,-38.68975
1667489712,36.39298,-36.21829
1667489711,34.29226,-36.52312
1667489710,39.13786,-41.55105
1667489709,42.03638,-42.24985
1667489708,40.46008,-40.81011
1667489707,40.12531,-40.13848
1667489706,43.25918,-44.41263
1667489705,39.37599,-38.85624
1667489704,40.60696,-40.39092
1667489703,32.39813,-33.53693
1667489702,30.43864,-32.18176
1667489701,37.77929,-39.45884
1667489700,36.46526,-36.91308
1667489699,31.4515,-29.68498
1667489698,32.7208,-32.84356
1667489697,34.30574,-36.02551
1667489696,39.48496,-37.922
1667489695,39.44513,-40.64857
1667489694,42.45938,-43.07252
1667489693,46.85854,-43.59655
1667489692,52.52775,-46.09354
1667489691,45.50665,-44.85634
1667489690,32.0604,-31.99857
1667489689,36.26532,-36.70048
1667489688,35.60592,-34.00117
1667489687,38.17462,-34.38553
1667489686,44.81234,-36.97373
1667489685,32.29368,-30.63896
1667489684,35.2407,-36.25066
1667489683,39.99336,-40.89489
1667489682,33.95956,-32.34229
1667489681,34.29482,-34.0909
1667489680,35.92915,-39.78943
1667489679,46.1714,-46.70439
1667489678,41.5303,-40.19412
1667489677,39.13157,-40.19338
1667489676,41.67818,-42.20771
1667489675,34.38388,-34.68813
1667489674,37.88338,-35.85207
1667489673,34.90239,-35.03521
1667489672,34.31197,-35.80032
1667489671,36.90997,-38.0458
1667489670,35.44797,-35.36694
