time,received,sent
1667542365,10.335254,-10.50712
1667542364,11.59171,-11.59455
1667542363,10.969913,-11.010687
1667542362,10.95191,-10.696382
1667542361,12.867132,-12.523181
1667542360,11.128211,-10.867366
1667542359,15.335833,-14.625862
1667542358,15.720817,-15.410448
1667542357,14.692426,-13.886612
1667542356,15.572424,-16.405917
1667542355,12.009659,-13.463623
1667542354,17.69583,-17.23042
1667542353,16.091039,-15.902103
1667542352,11.30232,-11.332169
1667542351,12.867725,-12.523768
1667542350,10.467262,-10.476544
1667542349,12.183968,-11.901384
1667542348,11.748394,-11.510377
1667542347,11.759506,-11.177374
1667542346,11.889158,-11.830617
1667542345,15.192788,-11.482122
1667542344,22.51688,-15.706247
1667542343,15.466125,-15.236816
1667542342,14.435871,-13.752858
1667542341,16.390458,-17.10077
1667542340,12.849225,-14.426391
1667542339,18.2454,-17.71824
1667542338,16.292706,-16.18248
1667542337,12.093022,-11.746715
1667542336,12.684564,-12.507025
1667542335,10.324906,-10.252132
1667542334,11.294751,-11.2976
1667542333,11.23368,-11.274447
1667542332,10.939593,-10.684099
1667542331,12.84764,-12.503661
1667542330,11.359761,-10.98281
1667542329,15.743437,-14.829559
1667542328,15.723128,-15.412605
1667542327,14.584638,-13.778996
1667542326,15.388481,-16.221411
1667542325,12.00985,-13.464413
1667542324,17.69433,-17.22897
1667542323,16.09303,-15.903934
1667542322,15.96247,-12.108031
1667542321,21.04852,-13.884909
1667542320,10.317441,-10.326709
1667542319,12.069424,-11.78687
1667542318,11.675653,-11.553827
1667542317,11.16855,-10.790236
1667542316,11.889513,-11.830958
1667542315,10.801992,-10.703795
1667542314,14.869918,-14.445283
1667542313,15.463675,-15.315886
1667542312,14.252565,-13.569555
1667542311,16.165783,-15.903472
1667542310,10.318762,-10.327797
1667542309,14.722084,-14.21603
1667542308,16.682739,-16.9903
1667542307,14.330793,-15.26701
1667542306,16.360113,-16.077307
1667542305,9.875916,-10.047753
1667542304,27.59536,-14.557621
1667542303,39.97345,-17.11519
1667542302,11.060641,-10.784657
1667542301,12.662947,-12.319104
1667542300,10.857371,-10.866555
1667542299,14.907146,-14.624637
1667542298,15.534594,-15.412693
1667542297,14.26202,-13.883755
1667542296,15.880493,-15.98456
1667542295,10.273798,-10.731048
1667542294,13.949785,-13.728997
1667542293,16.509519,-17.06101
1667542292,13.696096,-14.978976
