time,received,sent
1667493023,22.76048,-20.45646
1667493022,22.49264,-20.18898
1667493021,22.49503,-20.19113
1667493020,22.49813,-20.19392
1667493019,22.49658,-20.19252
1667493018,22.49412,-20.19032
1667493017,22.4969,-20.19281
1667493016,22.49682,-20.19274
1667493015,22.49553,-20.19158
1667493014,22.61244,-20.30846
1667493013,22.69823,-20.39434
1667493012,22.71885,-20.41473
1667493011,22.8824,-20.57838
1667493010,22.49548,-20.19154
1667493009,22.49565,-20.19168
1667493008,22.64871,-20.34461
1667493007,22.76077,-20.45672
1667493006,22.49407,-20.19027
1667493005,22.4958,-20.19182
1667493004,22.49669,-20.19262
1667493003,22.61197,-20.30804
1667493002,22.7005,-20.39638
1667493001,22.49655,-20.1925
1667493000,22.49482,-20.19094
1667492999,22.49583,-20.19185
1667492998,22.64704,-20.19143
1667492997,22.60954,-20.19282
1667492996,22.23217,-20.19243
1667492995,27.30755,-21.0892
1667492994,30.88386,-21.75827
1667492993,22.64742,-20.34345
1667492992,22.75991,-20.45596
1667492991,22.49637,-20.19233
1667492990,22.49584,-20.19186
1667492989,22.61299,-20.19227
1667492988,22.81649,-20.30913
1667492987,22.92578,-20.78524
1667492986,22.89255,-20.87319
1667492985,22.49576,-20.19179
1667492984,22.49647,-20.19242
1667492983,22.49535,-20.19141
1667492982,27.3087,-21.08745
1667492981,30.88367,-21.75289
1667492980,22.49603,-20.19203
1667492979,22.49604,-20.19204
1667492978,22.64739,-20.34342
1667492977,22.76101,-20.45694
1667492976,22.49504,-20.19114
1667492975,22.49689,-20.1928
1667492974,22.49603,-20.19202
1667492973,22.49556,-20.1916
1667492972,22.49739,-20.19325
1667492971,22.4957,-20.19173
1667492970,22.49485,-20.19097
1667492969,22.49733,-20.19319
1667492968,22.49563,-20.19166
1667492967,22.61138,-20.30751
1667492966,22.69995,-20.39589
1667492965,22.49632,-20.19229
1667492964,22.49508,-20.19118
1667492963,22.64826,-20.3442
1667492962,22.76027,-20.45627
1667492961,22.49653,-20.19248
1667492960,22.49606,-20.19205
1667492959,22.49554,-20.19159
1667492958,22.49762,-20.19345
1667492957,22.49582,-20.19184
1667492956,22.72767,-20.30716
1667492955,22.90211,-20.39485
1667492954,22.49622,-20.1922
1667492953,22.61332,-20.30926
1667492952,22.69883,-20.39488
1667492951,22.49583,-20.19185
1667492950,22.49624,-20.19221
1667492949,22.4957,-20.19173
1667492948,22.64799,-20.34396
1667492947,22.76063,-20.4566
1667492946,22.4958,-20.19182
1667492945,22.72975,-20.42571
1667492944,22.90248,-20.5985
1667492943,22.49648,-20.19243
1667492942,3073.418,-1582.4511
1667492941,7891.757,-4056.959
1667492940,8008.985,-4129.544
1667492939,11187.13,-5756.67
1667492938,12221.907,-6289.894
1667492937,9053.82,-4668.753
1667492936,10553.915,-5435.727
1667492935,12778.526,-6584.8
1667492934,8347.421,-4309.313
1667492933,7566.716,-3914.976
1667492932,11023.724,-5681.909
1667492931,12313.009,-6331.795
1667492930,8976.647,-4629.214
1667492929,11145.571,-5721.399
1667492928,16734.845,-8560.432
1667492927,15259.265,-7814.349
1667492926,8303.506,-4274.128
1667492925,10211.961,-5254.142
1667492924,11747.55,-6040.224
1667492923,11434.165,-5885.052
1667492922,10429.57,-5349.974
1667492921,12802.842,-6561.643
1667492920,9290.863,-4807.519
1667492919,6590.787,-3426.97
1667492918,7847.416,-4056.247
1667492917,11790.966,-6075.062
1667492916,10806.437,-5588.257
1667492915,7466.165,-3876.858
1667492914,6683.442,-3469.272
1667492913,6226.54,-3236.824
1667492912,7815.147,-4058.991
1667492911,9442.774,-4879.579
1667492910,6112.183,-3179.684
1667492909,6642.504,-3463.376
1667492908,5972.84,-3104.84
1667492907,8667.506,-4488.313
1667492906,9688.325,-5021.039
1667492905,7397.718,-3841.264
1667492904,8669.688,-4495.988
1667492903,8393.768,-4348.072
1667492902,5880.146,-3075.869
1667492901,6498.911,-3398.754
1667492900,7930.896,-4131.346
1667492899,7737.701,-4026.482
1667492898,5808.777,-3026.993
1667492897,5933.443,-3107.199
1667492896,7146.093,-3717.02
1667492895,5699.317,-2974.551
1667492894,6518.292,-3409.129
1667492893,7014.583,-3664.454
1667492892,6593.014,-3441.793
1667492891,6204.648,-3238.583
1667492890,6113.829,-3196.545
1667492889,4982.436,-2612.459
1667492888,5784.54,-3031.391
1667492887,6627.363,-3459.534
1667492886,5302.505,-2791.581
1667492885,4179.277,-2213.555
1667492884,3671.005,-1935.206
1667492883,5122.014,-2689.58
1667492882,5482.641,-2896.43
1667492881,4203.082,-2232.029
1667492880,4692.064,-2482.166
1667492879,5877.562,-3091.684
1667492878,5143.806,-2712.844
1667492877,4752.843,-2505.68
1667492876,3429.753,-1828.707
1667492875,3640.678,-1951.889
1667492874,3753.231,-2007.741
1667492873,3483.77,-1855.957
1667492872,4693.597,-2488.468
1667492871,5022.296,-2647.992
1667492870,3901.776,-2062.831
1667492869,5331.2,-2818.329
1667492868,4403.073,-2332.184
1667492867,3327.408,-1784.341
1667492866,3571.555,-1914.262
1667492865,3194.305,-1716.533
1667492864,4378.126,-2340.327
1667492863,4504.733,-2398.115
1667492862,2958.578,-1597.8869
1667492861,3084.301,-1660.2814
1667492860,4863.407,-2576.046
1667492859,5087.028,-2688.966
1667492858,2910.98,-1569.2509
1667492857,3364.423,-1805.449
1667492856,3147.796,-1697.057
1667492855,3915.812,-2111.295
1667492854,4172.605,-2229.589
1667492853,2202.559,-1202.5445
1667492852,2396.525,-1308.5863
1667492851,2481.187,-1363.6626
1667492850,2775.994,-1524.4787
1667492849,2549.429,-1411.1952
1667492848,1914.196,-1062.3917
1667492847,2206.505,-1230.5988
1667492846,2224.703,-1241.6599
1667492845,2037.093,-1136.082
1667492844,2158.832,-1209.8273
1667492843,1782.085,-1012.279
1667492842,1374.3257,-786.6825
1667492841,1705.293,-981.063
1667492840,1730.401,-1003.608
1667492839,1699.087,-961.131
1667492838,1504.792,-865.3661
1667492837,1176.7132,-695.0988
1667492836,1188.241,-704.6189
1667492835,1302.6691,-772.6797
1667492834,1215.5827,-731.6156
1667492833,852.7506,-515.0852
1667492832,972.6784,-591.1868
1667492831,1118.016,-675.7828
1667492830,758.4232,-478.1228
1667492829,820.1218,-520.4841
1667492828,573.0902,-378.4979
1667492827,661.6362,-442.9659
1667492826,668.03,-451.9601
1667492825,520.189,-364.7519
1667492824,451.1131,-331.0198
1667492823,372.4129,-290.4648
1667492822,275.1768,-233.8217
1667492821,163.12832,-155.75748
1667492820,56.61079,-64.87666
1667492819,34.36958,-36.13256
1667492818,42.07825,-47.45757
1667492817,15.68748,-14.383801
1667492816,17.34435,-15.927994
1667492815,24.65349,-20.24009
1667492814,27.12813,-20.037
1667492813,16.200715,-14.601301
1667492812,29.27624,-25.37552
1667492811,69.07216,-62.13809
1667492810,91.29521,-86.23662
1667492809,73.00328,-65.50343
1667492808,57.13235,-48.99696
1667492807,57.1376,-48.99778
1667492806,53.80192,-45.53596
1667492805,47.61723,-40.04074
1667492804,51.21482,-44.07856
1667492803,57.64917,-51.5514
1667492802,62.84163,-54.46477
1667492801,66.43628,-51.14973
1667492800,57.26331,-49.17583
1667492799,57.19346,-49.1179
1667492798,57.95694,-49.68733
1667492797,59.76556,-51.83159
1667492796,59.44159,-52.4424
1667492795,57.00021,-48.95072
1667492794,57.17543,-49.01124
1667492793,52.82848,-49.28984
1667492792,43.32093,-47.69119
1667492791,45.51938,-45.62403
1667492790,57.89196,-49.60353
1667492789,62.34392,-54.24031
