time,received,sent
1668010034,10.08882,-10.648348
1668010033,9.527618,-10.103595
1668010032,9.682728,-10.103593
1668010031,9.847654,-10.258745
1668010030,9.693221,-10.26924
1668010029,9.528063,-10.104066
1668010028,9.528039,-10.104041
1668010027,9.527529,-10.1035
1668010026,9.528082,-10.104087
1668010025,9.52853,-10.104562
1668010024,9.527969,-10.103967
1668010023,9.52796,-10.103957
1668010022,9.838057,-10.258936
1668010021,9.857836,-10.26895
1668010020,9.730242,-10.306277
1668010019,9.741958,-10.317936
1668010018,9.527741,-10.103725
1668010017,9.528107,-10.104113
1668010016,9.527908,-10.103902
1668010015,9.52824,-10.104254
1668010014,9.527571,-10.103545
1668010013,9.528051,-10.104054
1668010012,9.528097,-10.104103
1668010011,9.838002,-10.258887
1668010010,9.857696,-10.268793
1668010009,15.908179,-11.29921
1668010008,16.309609,-11.374685
1668010007,9.837769,-10.258595
1668010006,9.857714,-10.268857
1668010005,9.729938,-10.305953
1668010004,16.276065,-11.66314
1668010003,16.473214,-11.534078
1668010002,9.683589,-10.259616
1668010001,9.692614,-10.268598
1668010000,9.528188,-10.104199
1668009999,9.527913,-10.103907
1668009998,9.527198,-10.103149
1668009997,9.52777,-10.103756
1668009996,9.530295,-10.106434
1668009995,9.831195,-10.624493
1668009994,9.846883,-10.653468
1668009993,9.682933,-10.258923
1668009992,9.692846,-10.268843
1668009991,9.528267,-10.104283
1668009990,9.730106,-10.306133
1668009989,9.743351,-10.319412
1668009988,9.528308,-10.104326
1668009987,9.526348,-10.102248
1668009986,9.838077,-10.258964
1668009985,9.858627,-10.269783
1668009984,9.527722,-10.103705
1668009983,9.527575,-10.103549
1668009982,9.528411,-10.104436
1668009981,9.527433,-10.103399
1668009980,10.119189,-10.540127
1668009979,10.155148,-10.566351
1668009978,9.526492,-10.102401
1668009977,9.527411,-10.103375
1668009976,11.683117,-11.669733
1668009975,15.236445,-18.74916
1668009974,13.315225,-17.52477
1668009973,9.848304,-10.259424
1668009972,9.692659,-10.268645
1668009971,9.527452,-10.103419
1668009970,9.528409,-10.104434
1668009969,9.528093,-10.104098
1668009968,9.822551,-10.398543
1668009967,9.841202,-10.417195
1668009966,9.529093,-10.105159
1668009965,9.839004,-10.259892
1668009964,9.856558,-10.267644
1668009963,9.528378,-10.104401
1668009962,10.978755,-11.341456
1668009961,19.6127,-343.1392
1668009960,27.10551,-1013.5578
1668009959,31.5078,-1668.8898
1668009958,30.53191,-1360.3439
1668009957,25.56155,-673.9719
1668009956,30.19769,-983.8748
1668009955,29.5291,-998.1712
1668009954,26.22178,-965.1646
1668009953,30.57585,-1281.6866
1668009952,32.18443,-1268.8953
1668009951,29.06421,-1257.2978
1668009950,26.10592,-953.1337
1668009949,32.0399,-633.852
1668009948,35.27014,-936.7183
1668009947,33.20852,-1219.4273
1668009946,33.18575,-1195.2858
1668009945,30.21131,-1201.3256
1668009944,56.48579,-911.8074
1668009943,59.14449,-886.3878
1668009942,33.07378,-1441.1096
1668009941,32.08677,-1172.1708
1668009940,27.99611,-582.1436
1668009939,27.26252,-575.37
1668009938,28.15644,-572.0646
1668009937,34.1409,-1349.3523
1668009936,35.90948,-1649.037
1668009935,27.93545,-825.9103
1668009934,30.21301,-2311.769
1668009933,35.64143,-2921.646
1668009932,32.28173,-1074.3593
1668009931,29.28844,-782.6997
1668009930,30.1456,-794.1414
1668009929,29.81922,-766.0296
1668009928,30.10555,-774.2565
1668009927,30.09576,-514.5029
1668009926,28.39262,-738.0317
1668009925,31.80746,-1137.5413
1668009924,32.36109,-975.4749
1668009923,25.50349,-555.1689
1668009922,27.31204,-700.8773
1668009921,28.85771,-711.0084
1668009920,27.45021,-687.0972
1668009919,31.1713,-908.8722
1668009918,29.45978,-684.824
1668009917,26.24066,-453.0241
1668009916,36.37416,-1260.4738
1668009915,36.61745,-1302.8747
1668009914,26.63651,-436.8264
1668009913,29.0016,-629.0996
1668009912,29.74313,-639.9058
1668009911,30.78376,-807.8435
1668009910,29.40474,-820.2343
1668009909,28.22369,-410.8365
1668009908,31.31617,-592.359
1668009907,28.80675,-596.1238
1668009906,27.0703,-393.5379
1668009905,26.5825,-389.1888
1668009904,24.71426,-382.6575
1668009903,28.9901,-550.8229
1668009902,29.01488,-556.5621
1668009901,29.01925,-534.1872
1668009900,30.87994,-539.1636
1668009899,25.1488,-354.3171
1668009898,28.05449,-507.244
1668009897,31.23905,-514.704
1668009896,32.23526,-347.0263
1668009895,33.91493,-435.3627
1668009894,29.27892,-482.5148
1668009893,26.25359,-378.107
1668009892,28.05173,-316.3046
1668009891,28.30321,-311.6657
1668009890,28.08177,-307.3802
1668009889,38.0038,-438.0983
1668009888,38.45816,-440.1209
1668009887,27.66365,-414.222
1668009886,29.58214,-418.5384
1668009885,29.30012,-281.4188
1668009884,33.09031,-275.9622
1668009883,35.59239,-272.7352
1668009882,33.57266,-384.1073
1668009881,32.73206,-384.7502
1668009880,28.51612,-254.2515
1668009879,31.17322,-354.4509
1668009878,28.96446,-352.2395
1668009877,26.03838,-333.1218
1668009876,26.62928,-334.4782
1668009875,26.28276,-314.6122
1668009874,29.13827,-407.6293
1668009873,30.69403,-401.4194
1668009872,31.16136,-476.429
1668009871,30.05297,-468.0278
1668009870,30.46992,-367.5459
1668009869,28.4329,-276.5839
1668009868,31.15171,-335.7315
1668009867,32.0353,-339.4508
1668009866,27.27109,-171.693
1668009865,28.79768,-232.323
1668009864,26.04129,-227.3768
1668009863,24.6378,-150.77197
1668009862,31.02199,-267.2418
1668009861,33.10963,-324.192
1668009860,26.70329,-194.085
1668009859,25.75289,-182.1342
1668009858,29.29008,-181.0544
1668009857,30.81591,-169.8889
1668009856,30.46326,-172.6857
1668009855,27.50639,-115.38979
1668009854,25.95005,-143.16792
1668009853,25.14051,-139.79073
1668009852,23.59359,-92.27691
1668009851,24.16842,-118.01553
1668009850,27.01256,-144.45512
1668009849,26.98513,-107.44933
1668009848,24.49336,-68.75342
1668009847,29.95399,-119.107
1668009846,29.01418,-115.50761
1668009845,23.29655,-51.11634
1668009844,29.30952,-68.82886
1668009843,28.26861,-61.65391
1668009842,24.23819,-39.72779
1668009841,20.73419,-30.59375
1668009840,12.370532,-12.340633
1668009839,10.021134,-10.597138
1668009838,9.825704,-10.401729
1668009837,9.512386,-10.088409
1668009836,9.511557,-10.08753
1668009835,9.51238,-10.088404
1668009834,9.511892,-10.087885
1668009833,9.511344,-10.087304
1668009832,9.511994,-10.087993
1668009831,9.512371,-10.088393
1668009830,9.512537,-10.088569
1668009829,15.891734,-11.282374
1668009828,16.291522,-11.356837
1668009827,9.512349,-10.08837
1668009826,9.511719,-10.087702
1668009825,9.713015,-10.288978
1668009824,16.104381,-11.492567
1668009823,16.293715,-11.353512
1668009822,9.683021,-10.243536
1668009821,9.693452,-10.252966
1668009820,9.511525,-10.087497
